date,store_id,zone,labor_hours,wage_cost
2024-12-08,S5,Warehouse,35,700
2024-12-09,S1,Checkout,16,384
2024-12-09,S1,Floor,8,176
2024-12-09,S1,Warehouse,8,160
2024-12-09,S2,Checkout,13,299
2024-12-09,S2,Floor,33,594
2024-12-09,S2,Warehouse,25,400
2024-12-09,S3,Checkout,11,220
2024-12-09,S3,Floor,35,735
2024-12-09,S3,Warehouse,11,220
2024-12-09,S4,Checkout,33,594
2024-12-09,S4,Floor,38,570
2024-12-09,S4,Warehouse,28,644
2024-12-09,S5,Checkout,28,476
2024-12-09,S5,Floor,23,391
2024-12-09,S5,Warehouse,20,360
2024-12-10,S1,Checkout,31,496
2024-12-10,S1,Floor,19,380
2024-12-10,S1,Warehouse,11,209
2024-12-10,S2,Checkout,15,270
2024-12-10,S2,Floor,15,345
2024-12-10,S2,Warehouse,10,240
2024-12-10,S3,Checkout,25,575
2024-12-10,S3,Floor,18,396
2024-12-10,S3,Warehouse,16,272
2024-12-10,S4,Checkout,33,594
2024-12-10,S4,Floor,10,210
2024-12-10,S4,Warehouse,33,759
2024-12-10,S5,Checkout,30,630
2024-12-10,S5,Floor,13,221
2024-12-10,S5,Warehouse,19,285
2024-12-11,S1,Checkout,31,527
2024-12-11,S1,Floor,15,360
2024-12-11,S1,Warehouse,19,323
2024-12-11,S2,Checkout,37,851
2024-12-11,S2,Floor,18,270
2024-12-11,S2,Warehouse,10,230
2024-12-11,S3,Checkout,32,576
2024-12-11,S3,Floor,20,380
2024-12-11,S3,Warehouse,23,460
2024-12-11,S4,Checkout,27,594
2024-12-11,S4,Floor,18,396
2024-12-11,S4,Warehouse,18,378
2024-12-11,S5,Checkout,22,440
2024-12-11,S5,Floor,37,777
2024-12-11,S5,Warehouse,16,256
2024-12-12,S1,Checkout,11,231
2024-12-12,S1,Floor,27,567
2024-12-12,S1,Warehouse,38,684
2024-12-12,S2,Checkout,38,608
2024-12-12,S2,Floor,12,216
2024-12-12,S2,Warehouse,29,551
2024-12-12,S3,Checkout,14,210
2024-12-12,S3,Floor,26,520
2024-12-12,S3,Warehouse,11,198
2024-12-12,S4,Checkout,24,384
2024-12-12,S4,Floor,9,198
2024-12-12,S4,Warehouse,13,286
2024-12-12,S5,Checkout,35,665
2024-12-12,S5,Floor,12,216
2024-12-12,S5,Warehouse,23,437
2024-12-13,S1,Checkout,12,264
2024-12-13,S1,Floor,17,323
2024-12-13,S1,Warehouse,38,912
2024-12-13,S2,Checkout,29,551
2024-12-13,S2,Floor,23,345
2024-12-13,S2,Warehouse,12,276
2024-12-13,S3,Checkout,33,726
2024-12-13,S3,Floor,14,238
2024-12-13,S3,Warehouse,35,735
2024-12-13,S4,Checkout,33,594
2024-12-13,S4,Floor,11,187
2024-12-13,S4,Warehouse,24,360
2024-12-13,S5,Checkout,24,360
2024-12-13,S5,Floor,36,648
2024-12-13,S5,Warehouse,31,527
2024-12-14,S1,Checkout,34,544
2024-12-14,S1,Floor,22,440
2024-12-14,S1,Warehouse,37,888
2024-12-14,S2,Checkout,25,525
2024-12-14,S2,Floor,39,780
2024-12-14,S2,Warehouse,12,216
2024-12-14,S3,Checkout,39,897
2024-12-14,S3,Floor,22,374
2024-12-14,S3,Warehouse,20,400
2024-12-14,S4,Checkout,39,624
2024-12-14,S4,Floor,36,684
2024-12-14,S4,Warehouse,26,572
2024-12-14,S5,Checkout,14,336
2024-12-14,S5,Floor,17,306
2024-12-14,S5,Warehouse,29,551
2024-12-15,S1,Checkout,26,598
2024-12-15,S1,Floor,12,264
2024-12-15,S1,Warehouse,21,441
2024-12-15,S2,Checkout,22,462
2024-12-15,S2,Floor,26,468
2024-12-15,S2,Warehouse,9,135
2024-12-15,S3,Checkout,39,897
2024-12-15,S3,Floor,37,888
2024-12-15,S3,Warehouse,37,555
2024-12-15,S4,Checkout,32,672
2024-12-15,S4,Floor,33,693
2024-12-15,S4,Warehouse,8,144
2024-12-15,S5,Checkout,15,345
2024-12-15,S5,Floor,29,464
2024-12-15,S5,Warehouse,25,450
2024-12-16,S1,Checkout,30,540
2024-12-16,S1,Floor,37,555
2024-12-16,S1,Warehouse,20,420
2024-12-16,S2,Checkout,13,299
2024-12-16,S2,Floor,23,506
2024-12-16,S2,Warehouse,39,858
2024-12-16,S3,Checkout,34,680
2024-12-16,S3,Floor,33,627
2024-12-16,S3,Warehouse,12,240
2024-12-16,S4,Checkout,11,231
2024-12-16,S4,Floor,33,759
2024-12-16,S4,Warehouse,32,768
2024-12-16,S5,Checkout,20,300
2024-12-16,S5,Floor,34,680
2024-12-16,S5,Warehouse,20,440
2024-12-17,S1,Checkout,31,527
2024-12-17,S1,Floor,9,216
2024-12-17,S1,Warehouse,27,405
2024-12-17,S2,Checkout,20,360
2024-12-17,S2,Floor,25,500
2024-12-17,S2,Warehouse,19,399
2024-12-17,S3,Checkout,11,253
2024-12-17,S3,Floor,18,324
2024-12-17,S3,Warehouse,21,357
2024-12-17,S4,Checkout,22,374
2024-12-17,S4,Floor,17,255
2024-12-17,S4,Warehouse,20,340
2024-12-17,S5,Checkout,14,280
2024-12-17,S5,Floor,27,405
2024-12-17,S5,Warehouse,36,612
2024-12-18,S1,Checkout,21,399
2024-12-18,S1,Floor,38,836
2024-12-18,S1,Warehouse,32,544
2024-12-18,S2,Checkout,39,897
2024-12-18,S2,Floor,37,666
2024-12-18,S2,Warehouse,14,280
2024-12-18,S3,Checkout,29,464
2024-12-18,S3,Floor,19,285
2024-12-18,S3,Warehouse,10,210
2024-12-18,S4,Checkout,38,608
2024-12-18,S4,Floor,17,408
2024-12-18,S4,Warehouse,34,612
2024-12-18,S5,Checkout,16,352
2024-12-18,S5,Floor,14,238
2024-12-18,S5,Warehouse,38,570
2024-12-19,S1,Checkout,30,570
2024-12-19,S1,Floor,14,294
2024-12-19,S1,Warehouse,19,399
2024-12-19,S2,Checkout,12,216
2024-12-19,S2,Floor,17,306
2024-12-19,S2,Warehouse,18,378
2024-12-19,S3,Checkout,29,580
2024-12-19,S3,Floor,33,495
2024-12-19,S3,Warehouse,38,684
2024-12-19,S4,Checkout,12,276
2024-12-19,S4,Floor,16,320
2024-12-19,S4,Warehouse,15,255
2024-12-19,S5,Checkout,37,814
2024-12-19,S5,Floor,21,504
2024-12-19,S5,Warehouse,13,273
2024-12-20,S1,Checkout,8,136
2024-12-20,S1,Floor,16,240
2024-12-20,S1,Warehouse,35,630
2024-12-20,S2,Checkout,23,391
2024-12-20,S2,Floor,22,440
2024-12-20,S2,Warehouse,8,168
2024-12-20,S3,Checkout,11,242
2024-12-20,S3,Floor,23,437
2024-12-20,S3,Warehouse,17,255
2024-12-20,S4,Checkout,38,836
2024-12-20,S4,Floor,30,690
2024-12-20,S4,Warehouse,37,703
2024-12-20,S5,Checkout,10,200
2024-12-20,S5,Floor,16,368
2024-12-20,S5,Warehouse,16,384
2024-12-21,S1,Checkout,39,663
2024-12-21,S1,Floor,11,264
2024-12-21,S1,Warehouse,29,667
2024-12-21,S2,Checkout,12,228
2024-12-21,S2,Floor,16,336
2024-12-21,S2,Warehouse,18,324
2024-12-21,S3,Checkout,37,629
2024-12-21,S3,Floor,18,288
2024-12-21,S3,Warehouse,38,836
2024-12-21,S4,Checkout,12,216
2024-12-21,S4,Floor,11,231
2024-12-21,S4,Warehouse,28,644
2024-12-21,S5,Checkout,38,798
2024-12-21,S5,Floor,15,330
2024-12-21,S5,Warehouse,15,225
2024-12-22,S1,Checkout,27,567
2024-12-22,S1,Floor,33,660
2024-12-22,S1,Warehouse,28,476
2024-12-22,S2,Checkout,10,170
2024-12-22,S2,Floor,22,528
2024-12-22,S2,Warehouse,15,345
2024-12-22,S3,Checkout,29,696
2024-12-22,S3,Floor,34,612
2024-12-22,S3,Warehouse,20,420
2024-12-22,S4,Checkout,32,736
2024-12-22,S4,Floor,19,323
2024-12-22,S4,Warehouse,10,240
2024-12-22,S5,Checkout,26,572
2024-12-22,S5,Floor,9,144
2024-12-22,S5,Warehouse,32,576
2024-12-23,S1,Checkout,13,299
2024-12-23,S1,Floor,33,495
2024-12-23,S1,Warehouse,12,288
2024-12-23,S2,Checkout,24,552
2024-12-23,S2,Floor,12,204
2024-12-23,S2,Warehouse,12,264
2024-12-23,S3,Checkout,39,663
2024-12-23,S3,Floor,30,450
2024-12-23,S3,Warehouse,29,435
2024-12-23,S4,Checkout,28,448
2024-12-23,S4,Floor,36,648
2024-12-23,S4,Warehouse,37,777
2024-12-23,S5,Checkout,27,567
2024-12-23,S5,Floor,37,851
2024-12-23,S5,Warehouse,19,323
2024-12-24,S1,Checkout,18,414
2024-12-24,S1,Floor,32,736
2024-12-24,S1,Warehouse,29,435
2024-12-24,S2,Checkout,25,575
2024-12-24,S2,Floor,35,805
2024-12-24,S2,Warehouse,31,589
2024-12-24,S3,Checkout,10,240
2024-12-24,S3,Floor,34,646
2024-12-24,S3,Warehouse,20,300
2024-12-24,S4,Checkout,20,420
2024-12-24,S4,Floor,21,462
2024-12-24,S4,Warehouse,38,836
2024-12-24,S5,Checkout,32,704
2024-12-24,S5,Floor,13,273
2024-12-24,S5,Warehouse,18,342
2024-12-25,S1,Checkout,22,462
2024-12-25,S1,Floor,10,180
2024-12-25,S1,Warehouse,11,242
2024-12-25,S2,Checkout,23,414
2024-12-25,S2,Floor,27,459
2024-12-25,S2,Warehouse,39,936
2024-12-25,S3,Checkout,32,704
2024-12-25,S3,Floor,37,555
2024-12-25,S3,Warehouse,21,420
2024-12-25,S4,Checkout,27,594
2024-12-25,S4,Floor,21,336
2024-12-25,S4,Warehouse,38,836
2024-12-25,S5,Checkout,23,529
2024-12-25,S5,Floor,37,888
2024-12-25,S5,Warehouse,31,682
2024-12-26,S1,Checkout,26,468
2024-12-26,S1,Floor,38,836
2024-12-26,S1,Warehouse,38,874
2024-12-26,S2,Checkout,34,748
2024-12-26,S2,Floor,8,160
2024-12-26,S2,Warehouse,18,324
2024-12-26,S3,Checkout,35,560
2024-12-26,S3,Floor,23,483
2024-12-26,S3,Warehouse,11,187
2024-12-26,S4,Checkout,30,450
2024-12-26,S4,Floor,15,330
2024-12-26,S4,Warehouse,18,342
2024-12-26,S5,Checkout,36,540
2024-12-26,S5,Floor,13,260
2024-12-26,S5,Warehouse,25,425
2024-12-27,S1,Checkout,37,555
2024-12-27,S1,Floor,29,464
2024-12-27,S1,Warehouse,17,391
2024-12-27,S2,Checkout,30,600
2024-12-27,S2,Floor,28,616
2024-12-27,S2,Warehouse,32,608
2024-12-27,S3,Checkout,14,252
2024-12-27,S3,Floor,11,242
2024-12-27,S3,Warehouse,28,532
2024-12-27,S4,Checkout,35,595
2024-12-27,S4,Floor,14,322
2024-12-27,S4,Warehouse,36,828
2024-12-27,S5,Checkout,29,638
2024-12-27,S5,Floor,16,256
2024-12-27,S5,Warehouse,10,240
2024-12-28,S1,Checkout,20,460
2024-12-28,S1,Floor,19,399
2024-12-28,S1,Warehouse,12,240
2024-12-28,S2,Checkout,11,165
2024-12-28,S2,Floor,15,240
2024-12-28,S2,Warehouse,37,592
2024-12-28,S3,Checkout,37,592
2024-12-28,S3,Floor,15,255
2024-12-28,S3,Warehouse,28,672
2024-12-28,S4,Checkout,39,585
2024-12-28,S4,Floor,29,696
2024-12-28,S4,Warehouse,30,720
2024-12-28,S5,Checkout,14,308
2024-12-28,S5,Floor,35,525
2024-12-28,S5,Warehouse,10,230
2024-12-29,S1,Checkout,22,396
2024-12-29,S1,Floor,11,165
2024-12-29,S1,Warehouse,24,408
2024-12-29,S2,Checkout,28,448
2024-12-29,S2,Floor,16,272
2024-12-29,S2,Warehouse,8,176
2024-12-29,S3,Checkout,19,418
2024-12-29,S3,Floor,23,552
2024-12-29,S3,Warehouse,13,312
2024-12-29,S4,Checkout,34,612
2024-12-29,S4,Floor,38,912
2024-12-29,S4,Warehouse,13,286
2024-12-29,S5,Checkout,39,819
2024-12-29,S5,Floor,34,816
2024-12-29,S5,Warehouse,15,300
2024-12-30,S1,Checkout,31,558
2024-12-30,S1,Floor,10,180
2024-12-30,S1,Warehouse,37,666
2024-12-30,S2,Checkout,29,493
2024-12-30,S2,Floor,38,608
2024-12-30,S2,Warehouse,25,450
2024-12-30,S3,Checkout,11,176
2024-12-30,S3,Floor,23,391
2024-12-30,S3,Warehouse,28,588
2024-12-30,S4,Checkout,20,360
2024-12-30,S4,Floor,30,450
2024-12-30,S4,Warehouse,38,836
2024-12-30,S5,Checkout,18,378
2024-12-30,S5,Floor,10,240
2024-12-30,S5,Warehouse,31,682
2024-12-31,S1,Checkout,21,420
2024-12-31,S1,Floor,22,506
2024-12-31,S1,Warehouse,30,570
2024-12-31,S2,Checkout,12,216
2024-12-31,S2,Floor,20,300
2024-12-31,S2,Warehouse,8,120
2024-12-31,S3,Checkout,24,552
2024-12-31,S3,Floor,28,448
2024-12-31,S3,Warehouse,26,416
2024-12-31,S4,Checkout,12,276
2024-12-31,S4,Floor,37,666
2024-12-31,S4,Warehouse,35,735
2024-12-31,S5,Checkout,17,391
2024-12-31,S5,Floor,18,414
2024-12-31,S5,Warehouse,20,320
